categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits et légumes;Fruits;MAITRE PRUNILLE Amandes décortiquées;300g;4,40€;4,40€;non
Fruits et légumes;Fruits;LA PULPE Amandes décortiquées;1kg ;12,50€/KG;12,50€;non
Fruits et légumes;Fruits;LA PULPE Amandes effilées;1kg ;9,79€/KG;9,79€;non
Fruits et légumes;Fruits;CASINO Pause chocolaté - Mélange de fruits secs;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Cerneaux de noix;125g ;29,52€/KG;3,69€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pâte d'amande - Tricolore;250g ;7,28€/KG;1,82€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Plaisir - Dattes moelleuses - Dénoyautées - Sans conservateur;500g ;7,26€/KG;3,63€;non
Fruits et légumes;Fruits;CASINO BIO Raisins secs - Biologiques;250g ;8,52€/KG;2,13€;non
Fruits et légumes;Fruits;CASINO Raisins secs - Golden;125g ;11,92€/KG;1,49€;non
Fruits et légumes;Fruits; Raisins secs sultana;1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits;LEADER PRICE Raisins secs sultanines;500g ;7,18€/KG;3,59€;non
Fruits et légumes;Fruits;CASINO BIO Amandes décortiquées - Biologique;200g ;24,75€/KG;4,95€;non
Fruits et légumes;Fruits;CASINO Cranberrie;125g ;13,28€/KG;1,66€;non
Fruits et légumes;Fruits;CASINO Mélange de fruits à coque;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Pignons de pin;125g ;55,92€/KG;6,99€;non
Fruits et légumes;Fruits;LA PULPE Noisettes;1kg ;14,69€/KG;14,69€;non
Fruits et légumes;Fruits;CASINO Noisettes décortiquées;125g ;26€/KG;3,25€;non
Fruits et légumes;Fruits; Noisettes décortiquées;300g ;18,97€/KG;5,69€;non
Fruits et légumes;Fruits;CASINO Abricots moelleux;250g ;11,40€/KG;2,85€;non
Fruits et légumes;Fruits;CASINO Abricots secs;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;CASINO BIO Abricots secs - Biologique;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Duo de raisins moelleux;250g ;9,80€/KG;2,45€;non
Fruits et légumes;Fruits;CASINO Dattes;500g ;4,78€/KG;2,39€;non
Fruits et légumes;Fruits; Dattes séchées;250g ;4,36€/KG;1,09€;non
Fruits et légumes;Fruits;CASINO BIO Figues sèches - Biologique;250g ;13,76€/KG;3,44€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;250g ;10,20€/KG;2,55€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;500g ;9,98€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO Prunes Moelleuses dénoyautées;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen dénoyautés;500g ;10,74€/KG;5,37€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen géants dénoyautés;2x250g ;10,90€/KG;5,45€;non
Fruits et légumes;Fruits;CASINO BIO Pruneaux d'Agen - Biologique;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;LA PULPE Cerneaux de noix;1kg ;11,99€/KG;11,99€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen - Entiers - 28/33 - Sans conservateur;500g ;9,08€/KG;4,54€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen - Très gros;500g ;8,90€/KG;4,45€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Arachide sucrée - Chouchou;210g ;17,62€/KG;3,70€;non
Fruits et légumes;Fruits; Cocktail plaisir - Sans sel;220g ;17,73€/KG;3,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Cranberries entières;260g ;18,08€/KG;4,70€;non
Fruits et légumes;Fruits; Gingembre confit;260g ;17,31€/KG;4,50€;non
Fruits et légumes;Fruits; Mélange grillé - Sans sel;220g ;26,82€/KG;5,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Mélange méditerranéen;190g ;14,21€/KG;2,70€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Mélange tropical;210g ;18,57€/KG;3,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Noix de cajou - Au comté;200g ;39,50€/KG;7,90€;non
Fruits et légumes;Fruits;LES VERGERS D'ESCOUTE Pistaches grillées salées;200g ;34,50€/KG;6,90€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Café en dosette;416g ;18,49€/KG;7,69€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Café en capsule - Intensité 6 - Blonde;x18 ;60,74€/KG;5,71€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Café en capsule - Intensité 7 - Colombia;x18 ;56,53€/KG;5,71€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO Café en dosettes - Café long - Intense;2x16 ;33,59€/KG;8,60€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO Café en dosettes - Espresso - Classique;2x16 ;41,35€/KG;8,60€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Espresso Roast - 10 Capsules Aluminium - Intensité 11 - Café;Capsules Aluminium ;58,77€/KG;3,35€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Espresso Roast - Blonde - 10 Capsules Aluminium - Intensité 6 - Café;Capsules Aluminium ;63,02€/KG;3,34€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Lungo - House Blend - 10 Capsules Aluminium - Intensité 8 - Café;Capsules Aluminium ;58,95€/KG;3,36€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Doux - Café moulu;Café Moulu ;12,90€/KG;6,45€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR L'or - Intense - Café 100% arabica intensité 7;2x250g ;12,90€/KG;6,45€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Brazil - 36 Dosetttes;250g;4,99€;4,99€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Brésil - Café - 18 dosettes souples;Dosettes Souples ;11,36€/KG;1,42€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Café - 48 Dosettes souples;Dosettes Souples ;7,47€/KG;2,51€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - Fort et Intense - 36 Dosettes Souples;Dosettes Souples ;12,28€/KG;3,07€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Doux;x40 ;15,60€/KG;4,32€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Doux - 52 dosettes souples;Dosettes Souples ;13,16€/KG;4,79€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Expresso - 36 Dosettes Souples;Dosettes Souples ;12,56€/KG;3,14€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Pur arabica - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café dosette Senseo - Saveur Caramel - x32;222g ;18,78€/KG;4,17€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Cappucino - 8 Dosettes Souples  - Café;Dosettes Souples ;23,48€/KG;2,16€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - 40 Dosettes Souples - Equilibré - Café;Dosettes Souples ;16,10€/KG;4,46€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - Equilibré - 18 Dosettes Souples - Café;Dosettes Souples ;17,44€/KG;2,18€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - Equilibré - 54 Dosettes Souples  - Café;Dosettes Souples ;15,17€/KG;5,69€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - 54 Dosettes Souples - Format Familial - Café;Dosettes Souples ;15,44€/KG;5,79€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Aromatique et Riche - 18 Dosettes Souples - Café;Dosettes Souples ;17,28€/KG;2,16€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Aromatique et Riche - 40 Dosettes Souples - Café;Dosettes Souples ;15,56€/KG;4,31€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Décaféiné - 36 Dosettes Souples - Pur Arabica - Maxi Format - Café;Dosettes Souples ;12,76€/KG;3,19€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Décaféiné - Equilibré - 40 Dosettes Souples - Café;Dosettes Souples ;15,60€/KG;4,32€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Doux - 36 Dosettes Souples - Maxi Format - Café;Dosettes Souples ;13,84€/KG;3,46€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Espresso - Lungo Classique - 30 Capsules Plastique - Maxi Format - Café;Capsules Plastique ;37,20€/KG;6,25€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Café - Corsé et Généreux - 18 Dosettes Souples;Dosettes Souples ;15,36€/KG;1,92€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Café - Corsé et généreux - 52 Dosettes Souples;Dosettes Souples ;12,16€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Corsé et Genereux - 36 Dosettes Souples  - Café;Dosettes Souples ;12,28€/KG;3,07€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie Noire - Café - Classique - 36 dosettes souples;Dosettes Souples ;8,96€/KG;2,24€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie Noire - Café - Corsé - 18 dosettes souples;Dosettes Souples ;10,72€/KG;1,34€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie Noire - Café - Doux - 36 dosettes souples;Dosettes Souples ;9,32€/KG;2,33€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO L'Or - Café Long - Classique - 16 Dosettes Rigides;Dosettes Rigides ;35€/KG;3,64€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - 36 Dosettes Souples - Maxi Format - Café;Dosettes Souples ;12,72€/KG;3,18€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Sélection Régal - Café - 36 dosettes souples - Goût équilibré;Dosettes Souples ;8,40€/KG;2,10€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Aromatisé Caramel - 10 Capsules Plastique - Intensité 4  - Café;Capsules Plastique ;49,81€/KG;2,59€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Aromatisé Noisette - 10 Capsules Plastique - Intensité 7 - Café;Capsules Plastique ;49,81€/KG;2,59€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Bio - Colombie - 10 Capsules Plastique - Intensité 7 - Café - Biologique;Capsules Plastique ;46,35€/KG;2,41€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Bio - Ethiopie - 10 Capsules Plastique- Intensité 4 - Biologique - Café;Capsules Plastique ;52,88€/KG;2,75€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Bio - Pérou - 10 Capsules Plastique - Intensité 4 - Café - Biologique;Capsules Plastique ;48,08€/KG;2,50€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Brésil - 10 Capsules Plastique - Intensité 4  - Café;Capsules Plastique ;47,69€/KG;2,48€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO DELICES Café - Capsules - x10 - Sélection Chiapas;52g ;35,36€/KG;2,97€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Café - Colombie - 30 capsules - Intensité 7;;40,50€/KG;6,44€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Décaféiné - 16 dosettes - Biologique;104g ;40,77€/KG;4,24€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Café - Pérou - 30 capsules - Intensité 4;;40,50€/KG;6,44€;non
Épicerie sucrée;Cafés et boissons chaudes;NESCAFE DOLCE GUSTO Café au Lait - Robusta - 16 Capsules;x16 ;23,69€/KG;3,79€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO DELICES Café d'exception - Capsules - x10 - Edition limitée - Intensité 6 - Biologique;52g ;30,83€/KG;2,59€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO DELICES Café d'exception - Capsules plastiques - x12 - Edition limitée - Intensité 6 - Biologique;Capsules Plastique ;47,02€/KG;3,95€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Cappuccino - 8 Capsules Plastique - Café;Capsules Plastique ;20,55€/KG;3,37€;non
Épicerie sucrée;Cafés et boissons chaudes;CAFE ROYAL Caramel - 10 Capsules Aluminium - Intensité 4 - Café;Capsules Aluminium ;58,40€/KG;2,92€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO Carte Noire -CaféLong - Délicat - 16 Dosettes Rigides - Intensité 4 - 100% Arabica - Café;Dosettes Rigides ;38,64€/KG;4,25€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Corsé - 10 Capsules Plastique - Intensité 8 - Café;Capsules Plastique ;42,12€/KG;2,19€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Corsé - 20 Capsules Plastique - Intensité 8 - Café;Capsules Plastique ;42,21€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Décaféiné - 10 Capsules Plastique - Intensité 4 - Café;Capsules Plastique ;42,12€/KG;2,19€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Décaféiné - 16 Capsules Plastique - Intensité 6 - Café;Capsules Plastique ;32,50€/KG;3,64€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Delizioso Espresso - Café - 40 capsules;208g ;47,26€/KG;9,83€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Doux - 10 Capsules Plastique - Intensité 3 - Café;Capsules Plastique ;42,12€/KG;2,19€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Doux matin - 16 Dosettes Rigides - Doux et Parfumé;Dosettes Rigides ;39,90€/KG;4,15€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Espresso - 16 Capsules Plastique - Intensité 6 - Café;Capsules Plastique ;31,63€/KG;3,29€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Espresso - Café - 16 capsules;104g;2,69€;2,69€;non
Épicerie sucrée;Cafés et boissons chaudes;CAFE ROYAL Espresso - Café - 18 capsules - Intensité 5;x18 ;42,47€/KG;3,95€;non
Épicerie sucrée;Cafés et boissons chaudes;NESCAFE DOLCE GUSTO Espresso - Café - 30 capsules - Intensité 5;x30 ;42,36€/KG;6,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Espresso - Café - 30 capsules - Intensité 6;195g ;31,33€/KG;6,11€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Espresso - Café - Corsé - 10 capsules - Intensité 10;50g ;30,40€/KG;1,52€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Espresso - Classique - 30 Capsules Plastique - Intensité 7 - Maxi Format - Café;Capsules Plastique ;39,69€/KG;6,31€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Decaffeinato - 10 Capsules Aluminium- Intensité 6 - Café;Capsules Aluminium ;50,19€/KG;2,61€;non
Épicerie sucrée;Cafés et boissons chaudes;NESCAFE DOLCE GUSTO Espresso - Decaffeinato - 16 Capsules - Intensité 5 - Arabica  - Café;x16 ;42,71€/KG;4,10€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Delizio - 10 Capsules Aluminium - Intensité 5 - Café;Capsules Aluminium ;49,62€/KG;2,58€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Forza - 10 Capsules Aluminium - Intensité 9 - Café;Capsules Aluminium ;50€/KG;2,60€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Forza - 20 Capsules Aluminium - Intensité 9 - Maxi Format - Café;Capsules Aluminium ;46,54€/KG;4,84€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso  Forza - Café - Capsules - Intensité 9;x40 ;44,66€/KG;9,29€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Espresso - Intense - 16 Capsules Plastique - Intensité 7 - Café;Capsules Plastique ;29,55€/KG;3,31€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Lungo Elegante - 10 Capsules Aluminium - Intensité 6 - Café;Capsules Aluminium ;61,35€/KG;3,19€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Lungo Profondo - 10 Capsules Aluminium - Intensité 8 - Café;Capsules Aluminium ;54,42€/KG;2,83€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Or Absolu - 10 Capsules Aluminium - Intensité 9 - Café;Capsules Aluminium ;55,77€/KG;2,90€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Or Rose - 10 Capsules Aluminium - Intensité 7 - Café;Capsules Aluminium ;57,50€/KG;2,99€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Ristretto - 10 Capsules Aluminium - Intensité 11 - Café;Capsules Aluminium ;51,73€/KG;2,69€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Ristretto - 20 Capsules Aluminium - Intensité 11 - Café;Capsules Aluminium ;47,79€/KG;4,97€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Splendente - 10 Capsules Aluminium - Intensité 7 - Café;Capsules Aluminium ;50,38€/KG;2,62€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Espresso - Supremo - 10 Capsules Aluminium - Intensité 10 - Café;Capsules Aluminium ;51,54€/KG;2,68€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Espresso intense - Café - 30 capsules - Intensité 7;210g ;29,24€/KG;6,14€;non
Épicerie sucrée;Cafés et boissons chaudes;NESCAFE DOLCE GUSTO Espresso Intenso - 16 Capsules - Intensité 7 - Arabica et Robusta - Café;x16 ;33,30€/KG;3,73€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Expresso - 16 Dosettes Rigides - Corsé et Intense;Dosettes Rigides ;42,21€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;NESCAFE Farmers Origins Africas café 10 capsules;53g ;52,55€/KG;2,89€;non
