categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits et légumes;Légumes; Chou-Fleur gros - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes;DOREOC Pomme de terre de consommation - Variété spéciale frites - Filet  - Cat. 2 - Cal. 50/70 - Traité contre la germination;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. +45 - Traité contre la germination;De 800g à 1kg ;1,79€/KG;1,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. 35/45 - sachet micro-ondable - Traité contre la germination;750g ;1,32€/KG;0,99€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété Amandine - Cat. 1 - Cal. 35/55 - Traité contre la germination;2kg ;1,10€/KG;2,19€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété cuisson au Four - Filet - Cat. 1 - Cal. 50/70 - Traité contre la germination;2,5kg ;1,52€/KG;3,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété cuisson vapeur - Filet - Cat. 1 - Cal. 35/55 - Traité contre la germination;2,5kg ;1,60€/KG;3,99€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété Filet - Cat. 1 - Cal. +40 - Traité contre la germination ;2,5kg ;1,08€/KG;2,69€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation à chair ferme - Variété Amandine - Cat. 1 - Cal. 28/42 sachet micro-ondable - Traité contre la germination;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation rouge - Variété cuisson Vapeur - Filet - Cat. 1 - Cal. 35/55 - Traité contre la germination;2,5kg ;1,60€/KG;3,99€;non
Fruits et légumes;Légumes; Courgettes vrac - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Echalotes traditionnelles longues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;PRIMEALE Epinard teen sachet - Cat. 1;400g ;5€/KG;2€;non
Fruits et légumes;Légumes; Fenouil - Cat. 1;De 800g à 1kg ;4,49€/KG;4,49€;non
Fruits et légumes;Légumes; Navet plat primeur - Cat. 1;De 400g à 500g ;2,60€/KG;1,30€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons jaunes - Cat. 1;1kg ;1,59€/KG;1,59€;non
Fruits et légumes;Légumes; Oignons jaunes - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons jaunes - Sans résidu de pesticides - Cat. 1;800g ;3,61€/KG;2,89€;non
Fruits et légumes;Légumes; Oignons rouges - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes; Oignons blancs - Botte - Cat.1;La pièce;1,99€;1,99€;non
Fruits et légumes;Légumes; Poireaux - Cat. 1;De 800g à 1kg ;1,29€/KG;1,29€;non
Fruits et légumes;Légumes; Poivron tricolore - Cat. 1;500g ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes; Poivron rouge - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Poivron Vert - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Patates douces - Cat. 1;De 800g à 1kg ;2,49€/KG;2,49€;non
Fruits et légumes;Légumes; Haricot vert ébouté - Cat. 2;500g ;10,98€/KG;5,49€;non
Fruits et légumes;Légumes; Artichaut blanc - Variété cardinal - Cat. 1;La pièce;2,49€;2,49€;non
Fruits et légumes;Légumes; Asperge Verte - Cat. 1;500g ;13,98€/KG;6,99€;non
Fruits et légumes;Légumes; Asperges violettes - Cat. 1;500g ;13,98€/KG;6,99€;non
Fruits et légumes;Légumes; Avocat Hass - Pré-mûris - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes; Avocats - Murs à Point - Cat. 1;x2;3,99€;3,99€;non
Fruits et légumes;Légumes; Betterave cuite - Cat.1 - Sans résidu de pesticides;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes;KULTIVE Betterave cuite - Sans résidu de pesticides - Cat. 2;500g ;2,78€/KG;1,39€;non
Fruits et légumes;Légumes; Betteraves cuites - Cat.1;225g ;6,18€/KG;1,39€;non
Fruits et légumes;Légumes; Cèleri rave - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes; Cèleri vert en branche - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Légumes; Concombre - Cat. 1;La pièce;1,69€;1,69€;non
Fruits et légumes;Légumes; Radis botte - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes;FLEURON D'ANJOU Radis rose équeuté- Cat. 1;200g ;5,95€/KG;1,19€;non
Fruits et légumes;Légumes; Endives - Cat. 1;500g ;3,38€/KG;1,69€;non
Fruits et légumes;Légumes; Endives - Cat. 1;De 800g à 1kg ;2,39€/KG;2,39€;non
Fruits et légumes;Légumes; Salade jeunes pousses mélange - Cat. 1;100g ;9,90€/KG;0,99€;non
Fruits et légumes;Légumes; Salade mâche - Cat. 1;125g ;7,92€/KG;0,99€;non
Fruits et légumes;Légumes; Salade - Variété Laitue - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Batavia - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Feuille de chêne blonde - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade laitue - Variété Iceberg - Cat. 1;La pièce;0,99€;0,99€;non
Fruits et légumes;Légumes; Salade Sucrine - Cat. 1;x3;0,99€;0,99€;non
Fruits et légumes;Légumes; Tomate allongée - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate Côtelée Aumonière - Cat. 2;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomates cerises allongées - Sans résidu de pesticides - Cat. 1;250g ;13,96€/KG;3,49€;non
Fruits et légumes;Légumes;SAVEOL Tomates cerises méli mélo - Sans résidu de pesticides - Cat. 1;350g ;12,83€/KG;4,49€;non
Fruits et légumes;Légumes; Tomates cerises rondes - Sans résidu de pesticides - Cat. 1;250g ;13,96€/KG;3,49€;non
Fruits et légumes;Légumes;CASINO Tomate cocktail grappe - Sans résidu de pesticides - Cat. 1;500g ;7,58€/KG;3,79€;non
Fruits et légumes;Légumes; Tomate ronde - Variété Grappe - Cat. 1;De 800g à 1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Légumes; Tomates rondes charnues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;LUNOR Pommes de terre rondes;500g ;3,18€/KG;1,59€;non
Fruits et légumes;Légumes;FLORETTE Carottes rapées;250g ;6,20€/KG;1,55€;non
Fruits et légumes;Légumes;FLORETTE Idées fraîches - Chou rouge;180g ;8,28€/KG;1,49€;non
Fruits et légumes;Légumes;FLORETTE Baby Carottes - Prêtes à croquer;250g ;8,76€/KG;2,19€;non
Fruits et légumes;Légumes;CASINO Batavia;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;LES CRUDETTES Cœur de Frisée;200g ;10,95€/KG;2,19€;non
Fruits et légumes;Légumes;CASINO Coeur de laitue;200g ;7,25€/KG;1,45€;non
Fruits et légumes;Légumes;BONDUELLE Feuille de chêne - Biologique;100g ;20,50€/KG;2,05€;non
Fruits et légumes;Légumes;CASINO Feuille de chêne blonde;125g ;10,80€/KG;1,35€;non
Fruits et légumes;Légumes;CASINO Frisée 100% cœur;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Laitue Iceberg;175g ;7,71€/KG;1,35€;non
Fruits et légumes;Légumes;CASINO Laitue Iceberg craquante;300g ;3,97€/KG;1,19€;non
Fruits et légumes;Légumes;CASINO Laitue Iceberg craquante;450g ;3,76€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Salade cœur de laitue;200g ;9,25€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Salade Iceberg;300g ;6,63€/KG;1,99€;non
Fruits et légumes;Légumes;FLORETTE Duo Mâche Roquette;175g ;13,14€/KG;2,30€;non
Fruits et légumes;Légumes;BONDUELLE  VAPEUR Jeunes pousses;145g ;14,41€/KG;2,09€;non
Fruits et légumes;Légumes;CASINO BIO Jeunes pousses - Biologique;125g ;20,72€/KG;2,59€;non
Fruits et légumes;Légumes;CASINO Jeunes pousses corsées;125g ;12,72€/KG;1,59€;non
Fruits et légumes;Légumes;CASINO Jeunes pousses tendres;125g ;12,40€/KG;1,55€;non
Fruits et légumes;Légumes;CASINO Mâche;125g ;11,12€/KG;1,39€;non
Fruits et légumes;Légumes;BONDUELLE Mâche - Sans résidu de pesticide;100g ;17,90€/KG;1,79€;non
Fruits et légumes;Légumes;BONDUELLE Mâche roquette;100g ;16,90€/KG;1,69€;non
Fruits et légumes;Légumes;CASINO Maxi mâche;200g ;9,75€/KG;1,95€;non
Fruits et légumes;Légumes;FLORETTE Petites feuilles de chêne vertes;150g ;11,93€/KG;1,79€;non
Fruits et légumes;Légumes;FLORETTE Salade Mâche;125g ;14,80€/KG;1,85€;non
Fruits et légumes;Légumes;BONDUELLE Mâche et Roquette - Biologique;100g ;24,90€/KG;2,49€;non
Fruits et légumes;Légumes;FLORETTE Mélange de saison;180g ;10,28€/KG;1,85€;non
Fruits et légumes;Légumes;LES CRUDETTES Mélange gourmand;200g ;9,95€/KG;1,99€;non
Fruits et légumes;Légumes;BONDUELLE Salade Iceberg - Sans résidu de pesticides;250g ;8,76€/KG;2,19€;non
Fruits et légumes;Légumes;TOUS LES JOURS Salade mélangé;300g ;3,97€/KG;1,19€;non
Fruits et légumes;Légumes;CASINO Salades aux 4 saveurs;200g ;7,75€/KG;1,55€;non
Fruits et légumes;Légumes;CASINO BIO Mache - Biologique;125g ;20,72€/KG;2,59€;non
Fruits et légumes;Légumes;CASINO BIO Carotte - Cat. 2 - Biologique;1kg ;2,29€/KG;2,29€;non
Fruits et légumes;Légumes;FLORETTE Basilic;11g ;153,64€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Ciboulette;11g ;153,64€/KG;1,69€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Coriandre fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Basilic frais - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Ciboulette fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Menthe fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes; Persil frisé - Botte - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Fruits;CASINO BIO Banane Max Havelaar - Cat. 2 - Biologique;x5 ;3,27€/KG;2,29€;non
Fruits et légumes;Fruits;CASINO BIO Citron - Cat. 2  - Biologique;500g ;3,58€/KG;1,79€;non
Fruits et légumes;Fruits; Kiwi - Cat. 2 - Biologique;x6;4,79€;4,79€;non
Fruits et légumes;Fruits;CASINO BIO Orange - Cat. 2 - Biologique;1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Fruits;CASINO BIO Clémentines - Cat.2 - Biologique;500g ;6,98€/KG;3,49€;non
Fruits et légumes;Fruits; Pomelos rouges - Cat.2 - Biologique;x2;3,99€;3,99€;non
Fruits et légumes;Fruits;CASINO BIO Pomme - Variété golden - Cat. 2 - Biologique;x8 ;4,99€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO BIO Pommes bicolore - Cat. 2 - Biologique;x4 ;4,98€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes Canada - Cat.2 - Biologique;x4 ;5,98€/KG;2,99€;non
Fruits et légumes;Fruits;CASINO BIO Pommes jaunes - Cat. 2 - Biologique;x4;2,99€;2,99€;non
Fruits et légumes;Fruits; Bananes - Cat. 1;De 800g à 1kg ;1,89€/KG;1,89€;non
Fruits et légumes;Fruits; Melon charentais vert - Cat. 1;La pièce;1,79€;1,79€;non
Fruits et légumes;Fruits; Melon Charentais vert - Cat. 1;La pièce;4,49€;4,49€;non
Fruits et légumes;Fruits; Citron - Cat. 1;500g ;3,38€/KG;1,69€;non
Fruits et légumes;Fruits; Citrons Star - Cat. 1;500g ;4,38€/KG;2,19€;non
Fruits et légumes;Fruits; Citrons verts - Cat. 1;De 400g à 500g ;5€/KG;2,50€;non
Fruits et légumes;Fruits; Clémentine - Variété clemenules - Cat. 1;1kg ;2,49€/KG;2,49€;non
Fruits et légumes;Fruits; Mandarine Nadorcott - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Mandarines feuilles - Variété Clémenules - Cat. 1;De 800g à 1kg ;3,49€/KG;3,49€;non
Fruits et légumes;Fruits; Fraise - Variété Gariguette - Cat. 1;250g ;8,76€/KG;2,19€;non
Fruits et légumes;Fruits; Fraise mara des bois - Cat. 1;250g ;19,96€/KG;4,99€;non
Fruits et légumes;Fruits; Fraises - Cat. 1;250g ;15,16€/KG;3,79€;non
Fruits et légumes;Fruits; Fraises ronde - Cat.1;500g ;13,98€/KG;6,99€;non
Fruits et légumes;Fruits; Fraises - Cat. 1;500g ;4,58€/KG;2,29€;non
Fruits et légumes;Fruits; Kiwi - Cat. 1;La pièce;0,99€;0,99€;non
Fruits et légumes;Fruits; Kiwi - Cat. 2;1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Kiwi Gold - Cat.1;La pièce;0,99€;0,99€;non
Fruits et légumes;Fruits; Mandarines Nadorcott - Cat.1;1,5kg ;2,99€/KG;4,49€;non
Fruits et légumes;Fruits; Mangue - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Fruits;TERRE D'AGRUMES Oranges - Variété Naveline - Cat. 1;2kg ;1,90€/KG;3,79€;non
Fruits et légumes;Fruits; Orange à jus - Cat.1;2kg ;1,50€/KG;2,99€;non
Fruits et légumes;Fruits; Orange - Variété sanguinelli - Cat. 1;1kg ;3,29€/KG;3,29€;non
Fruits et légumes;Fruits; Oranges - Variété Maltaise - Cat. 1;De 800g à 1kg ;3,29€/KG;3,29€;non
Fruits et légumes;Fruits; Orange sélection - Variété Naveline - Cat. 1;De 800g à 1kg ;2,59€/KG;2,59€;non
Fruits et légumes;Fruits; Pomelos rose - Cat.1;La pièce;1,39€;1,39€;non
Fruits et légumes;Fruits; Framboises - Cat. 1;125g ;27,92€/KG;3,49€;non
Fruits et légumes;Fruits; Myrtilles - Cat. 1;125g ;23,92€/KG;2,99€;non
Fruits et légumes;Fruits; Poires - Variété Conférence - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Poire - Variété Rocha - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Poires - Variété William verte - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Fruits; Pomme Pink Lady - Cat. 1;x6 ;4,21€/KG;3,79€;non
Fruits et légumes;Fruits; Pommes - Variété Braeburn - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes - Variété Gala - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Fruits; Pommes - Variété Pink Lady - Cat. 1;De 800g à 1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Fruits; Pommes - Variété Canada grises - Cat. 1;De 800g à 1kg ;3,49€/KG;3,49€;non
Fruits et légumes;Fruits; Pommes - Variété Granny - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes - Variété Golden - Cat. 1;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Fruits; Pommes - Variété Golden Label rouge - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Fruits; Pommes Chanteclerc - Cat. 1;De 800g à 1kg ;3,49€/KG;3,49€;non
Fruits et légumes;Fruits; Raisin blanc Autumn crisp - Cat. 1;500g ;9,98€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO BIO Amandes grillées - Biologique;100g ;27,90€/KG;2,79€;non
Fruits et légumes;Fruits;CASINO BIO Noix de Cajou - Biologique;100g ;24,60€/KG;2,46€;non
Fruits et légumes;Fruits;PROFRUIT Maïs grillé salé;500g ;2,74€/KG;1,37€;non
Fruits et légumes;Fruits;CASINO Arachide coque;500g ;6,18€/KG;3,09€;non
Fruits et légumes;Fruits;CASINO Chips de bananes;175g ;8,51€/KG;1,49€;non
Fruits et légumes;Fruits;CASINO Noix de pécan;125g ;28,40€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Pause punch - Mélange de fruits secs - Raisins amandes pécan cranberries;250g ;14,76€/KG;3,69€;non
Fruits et légumes;Fruits;CASINO Noix de Cajou grillées - Sans sel ajouté;200g ;24,95€/KG;4,99€;non
Fruits et légumes;Fruits;WONDERFUL Pistaches - Grillées et salées - Sachet;250g ;19,96€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO Pistaches - Sans sel ajouté;125g ;27,60€/KG;3,45€;non
Fruits et légumes;Fruits;CASINO Pause décontract - Mélange de fruits secs - Amande cajou ananas fraise;250g ;18,36€/KG;4,59€;non
Fruits et légumes;Fruits;CASINO Pause harmony - Mélange de fruits secs - Amande noisette pomme cerise;250g ;16,60€/KG;4,15€;non
Fruits et légumes;Fruits;CASINO Pause superfruits - Mélange de fruits secs - Mûre cerise myrtille cranberrie125g;125g ;21,52€/KG;2,69€;non
Fruits et légumes;Fruits;SEEBERGER Amandes - Décortiquées;200g ;19,95€/KG;3,99€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Amandes - Décortiquées;250g ;17,04€/KG;4,26€;non
Fruits et légumes;Fruits;CASINO Amandes décortiquées;125g ;20,40€/KG;2,55€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Amandes décortiquées;300g;4,40€;4,40€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Festif - Gingembre - Lamelles;200gr ;13,35€/KG;2,67€;non
Fruits et légumes;Fruits;CASINO Pause chocolaté - Mélange de fruits secs;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Pause salade - Mélange de graines;100g ;19,50€/KG;1,95€;non
Fruits et légumes;Fruits;CASINO Cerneaux de noix;125g ;29,52€/KG;3,69€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Plaisir - Dattes moelleuses - Dénoyautées - Sans conservateur;500g ;7,26€/KG;3,63€;non
Fruits et légumes;Fruits;SUN Raisins golden;300g ;8,37€/KG;2,51€;non
Fruits et légumes;Fruits;CASINO BIO Raisins secs - Biologiques;250g ;8,52€/KG;2,13€;non
Fruits et légumes;Fruits;CASINO Raisins secs - Golden;125g ;11,92€/KG;1,49€;non
Fruits et légumes;Fruits;CASINO BIO Amandes décortiquées - Biologique;200g ;24,75€/KG;4,95€;non
Fruits et légumes;Fruits;CASINO Cranberrie;125g ;13,28€/KG;1,66€;non
Fruits et légumes;Fruits;CASINO Mélange de fruits à coque;250g ;15,40€/KG;3,85€;non
Fruits et légumes;Fruits;CASINO Pignons de pin;125g ;55,92€/KG;6,99€;non
Fruits et légumes;Fruits;CASINO Noisettes décortiquées;125g ;26€/KG;3,25€;non
Fruits et légumes;Fruits; Noisettes décortiquées;300g ;18,97€/KG;5,69€;non
Fruits et légumes;Fruits;CASINO Abricots moelleux;250g ;11,40€/KG;2,85€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Abricots moelleux;250g ;12,44€/KG;3,11€;non
Fruits et légumes;Fruits;CASINO Abricots secs;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;CASINO BIO Abricots secs - Biologique;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;CASINO Duo de raisins moelleux;250g ;9,80€/KG;2,45€;non
Fruits et légumes;Fruits;CASINO Dattes;500g ;4,78€/KG;2,39€;non
Fruits et légumes;Fruits;CASINO BIO Dattes - Deglet nour - Dénoyautées - Biologique;250g ;9,16€/KG;2,29€;non
Fruits et légumes;Fruits;CASINO BIO Figues sèches - Biologique;250g ;13,76€/KG;3,44€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;250g ;10,20€/KG;2,55€;non
Fruits et légumes;Fruits;CASINO Figues moelleuses;500g ;9,98€/KG;4,99€;non
Fruits et légumes;Fruits;CASINO Prunes Moelleuses dénoyautées;250g ;14,20€/KG;3,55€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen dénoyautés;500g ;10,74€/KG;5,37€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen dénoyautés;1kg ;8,90€/KG;8,90€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pruneaux d'Agen dénoyautés - Calibre 44/55;500g ;8,74€/KG;4,37€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pruneaux d'Agen dénoyautés - Calibre 44/55;1kg ;7,35€/KG;7,35€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen géants dénoyautés;2x250g ;10,90€/KG;5,45€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux dénoyautés;250g ;17,68€/KG;4,42€;non
Fruits et légumes;Fruits;CASINO BIO Pruneaux d'Agen - Biologique;250g ;11,96€/KG;2,99€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pruneaux d'agen;500g ;7,54€/KG;3,77€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen - Très gros;500g ;8,90€/KG;4,45€;non
Fruits et légumes;Fruits;MAITRE PRUNILLE Pruneaux d'agen dénoyautés;500g ;8,42€/KG;4,21€;non
Fruits et légumes;Fruits;MAISON ROUCADIL Pruneaux d'Agen entiers;1kg ;7,48€/KG;7,48€;non
Fruits et légumes;Fruits;CASINO Pruneaux d'Agen géants;1kg ;7,99€/KG;7,99€;non
Fruits et légumes;Fruits; Amandes coques - Cat. 1;De 400g à 500g ;9€/KG;4,50€;non
Fruits et légumes;Fruits; Noisettes séchées - Cat. 1;De 400g à 500g ;9€/KG;4,50€;non
Fruits et légumes;Fruits; Noix - Cat. 1;500g ;7,98€/KG;3,99€;non
Fruits et légumes;Fruits; Noix sèches - Cat. 1;De 400g à 500g ;8€/KG;4€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Classique - Café - Dosettes souples - x60;Dosettes Souples ;18,49€/KG;7,69€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Corsé - Café en dosette;416g ;18,49€/KG;7,69€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO L'or - Café en dosettes - Café long - Classique;2x16 ;41,35€/KG;8,60€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Café en capsule - Intensité 6 - Blonde;x18 ;60,74€/KG;5,71€;non
Épicerie sucrée;Cafés et boissons chaudes;STARBUCKS Café en capsule - Intensité 7 - Colombia;x18 ;56,53€/KG;5,71€;non
Épicerie sucrée;Cafés et boissons chaudes;TASSIMO Café en dosettes - Café long - Intense;2x16 ;33,59€/KG;8,60€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café - Capsules - Congo Kivu - x10 - Biologique;52g ;51,92€/KG;2,70€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Bio - Café - 60 dosettes souples - Biologique;Dosettes Souples ;17,97€/KG;6,90€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Corsé - Fort et Intense - 36 Dosettes Souples;Dosettes Souples ;12,28€/KG;3,07€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Doux;x40 ;15,60€/KG;4,32€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Doux;x54 ;15,17€/KG;5,69€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Café - Dosettes - Extra corsé;x40 ;16,14€/KG;4,47€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Doux - 52 dosettes souples;Dosettes Souples ;13,16€/KG;4,79€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Expresso - 36 Dosettes Souples;Dosettes Souples ;12,56€/KG;3,14€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Café - Pur arabica - 52 dosettes souples;Dosettes Souples ;12,06€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;SENSEO Cappucino - 8 Dosettes Souples  - Café;Dosettes Souples ;23,48€/KG;2,16€;non
