categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits, légumes;Fruit;Pommes Pinkids (Cripps Pink);;0,41€ / pce;3,29;non
Fruits, légumes;Fruit;Pommes Juliet bio;;4,29€ / pce;4,29;non
Fruits, légumes;Fruit;Pommes Golden bio régionales d'aquitaine;;3,99€ / kg;3,99;non
Fruits, légumes;Fruit;Pommes Granny;;0,50€ / pce;2,99;non
Fruits, légumes;Fruit;Pommes bicolores;;1,50€ / kg;2,99;non
Fruits, légumes;Fruit;Pommes Golden 1er prix;;1,50€ / kg;2,99;non
Fruits, légumes;Fruit;Pommes rustiques bio filière responsable;;3,99€ / kg;3,99;non
Fruits, légumes;Fruit;Pommes Swing bio filière responsable;;0,60€ / pce;3,59;non
Fruits, légumes;Fruit;Pomme Pink Lady (Cripps Pink);;0,65€ / pce;0,65;non
Fruits, légumes;Fruit;Pommes bicolores bio;;1,99€ / kg;2,99;non
Fruits, légumes;Fruit;Pommes Jazz;;0,60€ / pce;3,59;non
Fruits, légumes;Fruit;Pommes Reinette du Canada bio;;0,90€ / pce;3,59;non
Fruits, légumes;Fruit;AUCHAN BIO Pommes bicolores;;4,39€ / kg;4,39;non
Fruits, légumes;Fruit;Poires Conférence;;3,49€ / kg;3,49;non
Fruits, légumes;Fruit;Poires mûres à point;;1,00€ / pce;3,99;non
Fruits, légumes;Fruit;Poires Rochas;;1,99€ / kg;1,99;non
Fruits, légumes;Fruit;Kiwi;;0,40€ / pce;0,40;non
Fruits, légumes;Fruit;AUCHAN BIO Kiwis;;3,59€ / pce;3,59;non
Fruits, légumes;Fruit;Kiwis prêts à déguster;;0,50€ / pce;2,99;non
Fruits, légumes;Fruit;Kiwis 1er prix;;2,99€ / kg;2,99;non
Fruits, légumes;Fruit;Kiwi bio;;0,99€ / pce;0,99;non
Fruits, légumes;Fruit;Kiwis filière responsable;;0,74€ / pce;3,69;non
Fruits, légumes;Fruit;Ananas sweet;;2,49€ / pce;2,49;non
Fruits, légumes;Fruit;Ananas sans plumet;;0,99€ / pce;0,99;non
Fruits, légumes;Fruit;Oranges sanguines Moro;;1,99€ / kg;2,99;non
Fruits, légumes;Fruit;Mandarines;;2,66€ / kg;3,99;non
Fruits, légumes;Fruit;Mandarines avec feuilles;;3,33€ / kg;4,99;non
Fruits, légumes;Fruit;Mandarine pièce;;0,40€ / pce;0,40;non
Fruits, légumes;Fruit;AUCHAN BIO Citrons jaunes;400;4,98€ / kg;1,99;non
Fruits, légumes;Fruit;Citrons jaunes à jus;;2,49€ / kg;2,49;non
Fruits, légumes;Fruit;Citron jaune;;0,60€ / pce;0,60;non
Fruits, légumes;Fruit;Citrons jaunes;500;1,98€ / kg;0,99;non
Fruits, légumes;Fruit;Citrons jaunes non traités après récolte;;0,42€ / pce;1,69;non
Fruits, légumes;Fruit;Citron vert;;0,65€ / pce;0,65;non
Fruits, légumes;Fruit;Citrons verts;500;5,98€ / kg;2,99;non
Fruits, légumes;Fruit;Citrons verts bio;;7,98€ / kg;3,99;non
Fruits, légumes;Fruit;Fraises Ciflorette;250;15,96€ / kg;3,99;non
Fruits, légumes;Fruit;Fraises Gariguette;250;15,96€ / kg;3,99;non
Fruits, légumes;Fruit;Fraises bio;250;11,96€ / kg;2,99;non
Fruits, légumes;Fruit;Framboises;125;23,92€ / kg;2,99;non
Fruits, légumes;Fruit;Myrtilles;125;18,32€ / kg;2,29;non
Fruits, légumes;Fruit;Bananes Antilles françaises;;0,55€ / pce;2,75;non
Fruits, légumes;Fruit;Bananes bio;;0,34€ / pce;1,69;non
Fruits, légumes;Fruit;Bananes Fairtrade filière responsable;750;2,52€ / kg;1,89;non
Fruits, légumes;Fruit;Bananes 1er prix;;0,17€ / pce;0,99;non
Fruits, légumes;Fruit;Fruit de la passion;;1,89€ / pce;1,89;non
Fruits, légumes;Fruit;Grenade;;1,99€ / pce;1,99;non
Fruits, légumes;Fruit;AUCHAN RIK & ROK Raisins sans pépins;500;7,18€ / kg;3,59;non
Fruits, légumes;Fruit;Noix filière responsable AOP;650;7,06€ / kg;4,59;non
Fruits, légumes;Fruit;Noix sèches de Grenoble bio;500;6,98€ / kg;3,49;non
Fruits, légumes;Fruit;WONDERFUL Wonderful amande naturelle 200g;200;19,50€ / kg;3,90;-60% sur le 2ème
Fruits, légumes;Fruit;SUN Amandes en poudre;500;9,38€ / kg;4,69;non
Fruits, légumes;Fruit;MAITRE PRUNILLE Pâte d'amande tricolore;250;5,56€ / kg;1,39;non
Fruits, légumes;Fruit;POUCE Amandes non salées;800;8,24€ / kg;6,59;non
Fruits, légumes;Fruit;AUCHAN Amandes grillées sans sel ajouté;200;14,95€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN Cerneaux de noix;200;18,95€ / kg;3,79;non
Fruits, légumes;Fruit;AUCHAN Noix de cajou grillées sans sel ajouté;150;19,93€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN Noisettes décortiquées;175;17,09€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN Mélange anti oxydant;150;19,93€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN BIO Mélange de fruits à coques;150;23,93€ / kg;3,59;non
Fruits, légumes;Fruit;AUCHAN BIO Amandes décortiquées;125;25,52€ / kg;3,19;non
Fruits, légumes;Fruit;AUCHAN GOURMET Amandes décortiquées;150;18,60€ / kg;2,79;non
Fruits, légumes;Fruit;AUCHAN Amandes émondées en poudre;500;8,98€ / kg;4,49;non
Fruits, légumes;Fruit;AUCHAN Noix de pécan;125;22,32€ / kg;2,79;non
Fruits, légumes;Fruit;AUCHAN Amandes émondées en poudre;125;12,72€ / kg;1,59;non
Fruits, légumes;Fruit;AUCHAN Amandes crues décortiquées spécial pâtisserie;500;8,98€ / kg;4,49;non
Fruits, légumes;Fruit;AUCHAN Amandes effilées émondées;125;12,72€ / kg;1,59;non
Fruits, légumes;Fruit;DACO BELLO Mélange formule détente;200;18,15€ / kg;3,63;non
Fruits, légumes;Fruit;DACO BELLO Mélange de raisins secs noisettes et amandes;400;10,68€ / kg;4,27;non
Fruits, légumes;Fruit;SUN Cerneaux de noix;500;21,40€ / kg;10,70;non
Fruits, légumes;Fruit;DACO BELLO Mélange de 4 graines grillées;175;23,71€ / kg;4,15;non
Fruits, légumes;Fruit;DACO BELLO Formule Boost Mélange de graines cranberries et amandes;200;18,15€ / kg;3,63;non
Fruits, légumes;Fruit;AUCHAN Abricots moelleux dénoyautés;500;9,18€ / kg;4,59;non
Fruits, légumes;Fruit;AUCHAN Abricots moelleux dénoyautés;250;10,76€ / kg;2,69;non
Fruits, légumes;Fruit;AUCHAN Pruneaux d'Agen dénoyautés;500;7,98€ / kg;3,99;non
Fruits, légumes;Fruit;AUCHAN GOURMET Pruneaux d'Agen dénoyautés;250;11,56€ / kg;2,89;non
Fruits, légumes;Fruit;AUCHAN Figues moelleuses séchées;250;10,36€ / kg;2,59;non
Fruits, légumes;Fruit;LA FAVORITE Dattes sur branches naturelles;;3,79€ / kg;3,79;non
Fruits, légumes;Fruit;AUCHAN Dattes dénoyautées moelleuses;250;6,76€ / kg;1,69;non
Fruits, légumes;Fruit;AUCHAN GOURMET Dattes deglet nour branchées;500;4,98€ / kg;2,49;non
Fruits, légumes;Fruit;LA FAVORITE Dattes ravier;500;3,16€ / kg;1,58;non
Fruits, légumes;Fruit;SUN Arachides avec coque;;3,99€ / kg;3,99;non
Fruits, légumes;Fruit;AUCHAN Pignons de pin décortiqués;70;54,14€ / kg;3,79;non
Fruits, légumes;Fruit;DACO BELLO Noix de cajou au sel de Camargue;200;19,55€ / kg;3,91;non
Fruits, légumes;Fruit;AUCHAN BIO Raisins secs sultanines;175;7,94€ / kg;1,39;non
Fruits, légumes;Fruit;WONDERFUL Wonderful pistaches grillées non salées 250g;250;19,96€ / kg;4,99;-60% sur le 2ème
Fruits, légumes;Fruit;WONDERFUL Pistaches grillées salées;250;19,96€ / kg;4,99;-60% sur le 2ème
Fruits, légumes;Fruit;WONDERFUL Pistaches légèrement salées;250;19,96€ / kg;4,99;-60% sur le 2ème
Fruits, légumes;Fruit;AUCHAN Pistaches grillées et salées;250;17,96€ / kg;4,49;non
Fruits, légumes;Fruit;Oranges à déguster;;1,50€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN BIO Mandarines;;3,99€ / kg;3,99;non
Fruits, légumes;Fruit;Pommes Gala;;0,22€ / pce;1,29;non
Fruits, légumes;Fruit;Fraises;500;5,18€ / kg;2,59;non
Fruits, légumes;Fruit;Mangue;;1,49€ / pce;1,49;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre de consommation à rissoler;;2,00€ / kg;2,00;non
Fruits, légumes;Légumes;Concombre;;1,19€ / pce;1,19;non
Fruits, légumes;Légumes;Asperges violettes;500;9,98€ / kg;4,99;non
Fruits, légumes;Légumes;Blancs de poireaux;500;5,98€ / kg;2,99;non
Fruits, légumes;Légumes;AUCHAN Carottes;;1,08€ / kg;1,29;non
Fruits, légumes;Légumes;Carottes bio filière responsable;;1,99€ / kg;2,99;non
Fruits, légumes;Légumes;Carottes sans résidu de pesticides;750;1,99€ / kg;1,49;non
Fruits, légumes;Légumes;Poireaux bio;750;4,65€ / kg;3,49;non
Fruits, légumes;Légumes;Poireaux botte;;1,39€ / kg;1,39;non
Fruits, légumes;Légumes;Chou-fleur;;1,79€ / pce;1,79;non
Fruits, légumes;Légumes;Navets bio;500;5,38€ / kg;2,69;non
Fruits, légumes;Légumes;Carottes des sables filière responsable;;2,99€ / kg;2,99;non
Fruits, légumes;Légumes;Navets;;3,19€ / kg;3,19;non
Fruits, légumes;Légumes;Chou blanc;;2,49€ / pce;2,49;non
Fruits, légumes;Légumes;Chou rouge;;1,99€ / pce;1,99;non
Fruits, légumes;Légumes;Chou vert frisé;;1,99€ / pce;1,99;non
Fruits, légumes;Légumes;Carottes;;0,66€ / kg;1,99;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre de consommation salade vapeur sautées;;1,20€ / kg;2,99;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre frites purée potage;;1,12€ / kg;2,79;non
Fruits, légumes;Légumes;Pommes de terre frites purée potage;;0,80€ / kg;3,99;non
Fruits, légumes;Légumes;Pommes de terre de consommation vapeur salade sautées;;1,40€ / kg;3,49;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre rouges salade vapeur sautées;;1,20€ / kg;2,99;non
Fruits, légumes;Légumes;AUCHAN BIO Pommes de terre pour salade et à la vapeur;;2,32€ / kg;5,79;non
Fruits, légumes;Légumes;Pommes de terre de consommation brossées bio;;2,66€ / kg;3,99;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre four purée filière responsable;;1,20€ / kg;2,99;non
Fruits, légumes;Légumes;Pomme de terre four bio;;0,70€ / pce;0,70;non
Fruits, légumes;Légumes;AUCHAN Pommes de terre de consommation blondes à chair ferme micro-ondable;500;2,00€ / kg;1,00;non
Fruits, légumes;Légumes;Pommes de terre Ratte du Touquet;;2,99€ / kg;2,99;non
Fruits, légumes;Légumes;Radis roses;;1,49€ / pce;1,49;non
Fruits, légumes;Légumes;Radis rouges bio;250;5,96€ / kg;1,49;non
Fruits, légumes;Légumes;Oignons rouges;500;3,98€ / kg;1,99;non
Fruits, légumes;Légumes;Oignons séléction filet;;1,99€ / kg;1,99;non
Fruits, légumes;Légumes;Oignons filet;;0,99€ / kg;0,99;non
Fruits, légumes;Légumes;Oignon jaune bio;;0,70€ / pce;0,70;non
Fruits, légumes;Légumes;Oignons rouges bio;500;5,98€ / kg;2,99;non
Fruits, légumes;Légumes;AUCHAN Oignons bio;;3,19€ / kg;3,19;non
Fruits, légumes;Légumes;Oignons doux filière responsable;;0,75€ / pce;2,99;non
Fruits, légumes;Légumes;Endives;;1,99€ / kg;1,99;non
Fruits, légumes;Légumes;Endives jeunes pousses;;0,42€ / pce;2,50;non
Fruits, légumes;Légumes;Endives bio;;9,98€ / kg;3,99;non
Fruits, légumes;Légumes;Endives de pleine terre label rouge;;2,79€ / pce;2,79;non
Fruits, légumes;Légumes;Endives à gratiner et à braiser;;0,99€ / pce;0,99;non
Fruits, légumes;Légumes;Céleri rave;;1,99€ / pce;1,99;non
Fruits, légumes;Légumes;Tomates saveur d'antan;750;6,65€ / kg;4,99;non
Fruits, légumes;Légumes;Mélange de tomates anciennes;;4,33€ / kg;6,49;non
Fruits, légumes;Légumes;Tomates cerises mélangées;400;5,00€ / kg;2,00;non
Fruits, légumes;Légumes;Tomates en grappes;;0,60€ / pce;2,99;non
Fruits, légumes;Légumes;AUCHAN Tomates cerises rondes en grappes filière responsable;350;13,97€ / kg;4,89;non
Fruits, légumes;Légumes;Tomates rondes en grappes bio;500;4,98€ / kg;2,49;non
Fruits, légumes;Légumes;Tomates cerises allongées;250;9,96€ / kg;2,49;non
Fruits, légumes;Légumes;Tomates noires Kumato;500;5,98€ / kg;2,99;non
Fruits, légumes;Légumes;Tomates cerises allongées;;6,39€ / kg;6,39;non
Fruits, légumes;Légumes;Tomates cerises rondes;250;3,96€ / kg;0,99;non
Fruits, légumes;Légumes;Tomates cocktail en grappes;500;7,98€ / kg;3,99;non
Fruits, légumes;Légumes;TOMATE RONDE BIO 750G;;3,72€ / kg;2,79;non
Fruits, légumes;Légumes;Tomate ronde à farcir;;1,29€ / pce;1,29;non
Fruits, légumes;Légumes;Pommes de terre primeur de l'île de Noirmoutier;750;5,32€ / kg;3,99;non
Fruits, légumes;Légumes;Pommes de terre de consommation vapeur salade sautées;;0,92€ / kg;2,29;non
Fruits, légumes;Légumes;Mélange légumes de saison : carottes, chou vert, oignons, navets, pommes de terre et poireaux;;1,60€ / kg;7,99;non
Fruits, légumes;Légumes;Courgettes 1er prix;;1,29€ / kg;1,29;non
Fruits, légumes;Légumes;Courgettes bio;;3,99€ / kg;3,99;non
Fruits, légumes;Légumes;Courgette;;0,79€ / pce;0,79;non
Fruits, légumes;Légumes;Courgette ronde;;0,89€ / pce;0,89;non
Fruits, légumes;Légumes;Poivrons tricolores rouge vert et jaune;500;2,58€ / kg;1,29;non
Fruits, légumes;Légumes;Poivron rouge;;0,79€ / pce;0,79;non
Fruits, légumes;Légumes;Poivron jaune;;0,79€ / pce;0,79;non
Fruits, légumes;Légumes;Aubergine;;1,19€ / pce;1,19;non
Fruits, légumes;Légumes;Aubergines;;2,49€ / kg;2,49;non
Fruits, légumes;Légumes;Aubergines bio;500;3,98€ / kg;1,99;non
Fruits, légumes;Légumes;Mélange pour pot au feu : carotte, oignon, chou, poireau, céleri rave, navet et persil;;2,95€ / kg;2,95;non
Fruits, légumes;Légumes;Choux de Bruxelles;500;5,78€ / kg;2,89;non
Fruits, légumes;Légumes;Avocats prêts à déguster;;1,50€ / pce;2,99;non
Fruits, légumes;Légumes;Concombre bio;;1,59€ / pce;1,59;non
Fruits, légumes;Légumes;Avocat prêt à déguster;;1,39€ / pce;1,39;non
Fruits, légumes;Légumes;Avocat bio;;1,49€ / pce;1,49;non
Fruits, légumes;Légumes;Avocats à faire mûrir;;0,76€ / pce;2,29;non
Fruits, légumes;Légumes;FLORETTE Radis long;200;11,30€ / kg;2,26;non
Fruits, légumes;Légumes;AUCHAN BIO Ail 3 têtes;110;14,45€ / pce;1,59;non
Fruits, légumes;Légumes;Ail filet 3 têtes;200;14,95€ / kg;2,99;non
Fruits, légumes;Légumes;Echalotes rondes issues de semis filet;500;3,90€ / kg;1,95;non
Fruits, légumes;Légumes;Echalotes demi-longues traditionnelles;250;5,56€ / kg;1,39;non
Fruits, légumes;Légumes;Echalotes bio;250;8,60€ / kg;2,15;non
Fruits, légumes;Légumes;AUCHAN Betteraves cuites label rouge;500;2,78€ / kg;1,39;non
Fruits, légumes;Légumes;AUCHAN BIO Betteraves rouges entières cuites bio;500;2,38€ / kg;1,19;non
Fruits, légumes;Légumes;Cœur de laitue;;0,33€ / pce;0,99;non
Fruits, légumes;Légumes;Salade batavia filière responsable;;0,99€ / pce;0,99;non
Fruits, légumes;Légumes;Salade feuille de chêne blonde filière responsable;;1,29€ / pce;1,29;non
Fruits, légumes;Légumes;Salade laitue;;1,19€ / pce;1,19;non
Fruits, légumes;Légumes;Salade batavia bio;;1,59€ / pce;1,59;non
Fruits, légumes;Légumes;Salade feuille de chêne rouge filière responsable;;1,39€ / pce;1,39;non
Fruits, légumes;Légumes;Brocoli;500;2,98€ / kg;1,49;non
Fruits, légumes;Légumes;Brocoli bio;500;4,98€ / kg;2,49;non
Fruits, légumes;Légumes;C'ZON Haricots verts éboutés;400;11,48€ / kg;4,59;non
Fruits, légumes;Légumes;Asperges vertes;500;9,98€ / kg;4,99;non
Fruits, légumes;Légumes;Céleri branche botte;;1,99€ / kg;1,99;non
Fruits, légumes;Légumes;Fenouil;;1,30€ / pce;1,30;non
Fruits, légumes;Légumes;Champignons blancs pieds coupés;500;4,98€ / kg;2,49;non
Fruits, légumes;Légumes;AUCHAN BIO Champignons blancs;200;9,95€ / kg;1,99;non
Fruits, légumes;Légumes;Champignons bruns bio;200;9,95€ / kg;1,99;non
Fruits, légumes;Légumes;Champignons blancs pieds entiers;250;3,96€ / kg;0,99;non
Fruits, légumes;Légumes;Patates douces bio;500;5,78€ / kg;2,89;non
Fruits, légumes;Légumes;Patates douces;;3,79€ / kg;3,79;non
Fruits, légumes;Légumes;Chou chinois;;2,29€ / pce;2,29;non
Fruits, légumes;Légumes;Gingembre bio;150;9,93€ / kg;1,49;non
Fruits, légumes;Légumes;Butternut;;2,69€ / pce;2,69;non
Fruits, légumes;Légumes;Butternut bio;;3,49€ / pce;3,49;non
Fruits, légumes;Légumes;Potimarron;;3,95€ / pce;3,95;non
Fruits, légumes;Légumes;AUCHAN BIO Tomates cerises;500;5,98€ / kg;2,99;non
Fruits, légumes;Légumes;Radis ronds rouges;250;3,96€ / kg;0,99;non
Fruits, légumes;Légumes;Poivrons vert jaune ou rouge bio;;1,20€ / pce;2,39;non
Fruits, légumes;Légumes;Epinards;400;6,48€ / kg;2,59;non
Fruits, légumes;Légumes;Salade iceberg;;1,00€ / pce;1,00;non
Fruits, légumes;Prêt à consommer;Concombre;;1,19€ / pce;1,19;non
Fruits, légumes;Prêt à consommer;AUCHAN Tomates cerises rondes en grappes filière responsable;350;13,97€ / kg;4,89;non
Fruits, légumes;Prêt à consommer;Tomates cerises allongées;250;9,96€ / kg;2,49;non
Fruits, légumes;Prêt à consommer;Tomates cerises allongées;;6,39€ / kg;6,39;non
Fruits, légumes;Prêt à consommer;Chou-fleur;;1,79€ / pce;1,79;non
Fruits, légumes;Prêt à consommer;Concombre bio;;1,59€ / pce;1,59;non
Fruits, légumes;Prêt à consommer;Radis rouges bio;250;5,96€ / kg;1,49;non
Fruits, légumes;Prêt à consommer;AUCHAN Betteraves cuites label rouge;500;2,78€ / kg;1,39;non
Fruits, légumes;Prêt à consommer;AUCHAN BIO Betteraves rouges entières cuites bio;500;2,38€ / kg;1,19;non
Fruits, légumes;Prêt à consommer;AUCHAN Mâche;200;9,50€ / kg;1,90;non
Fruits, légumes;Prêt à consommer;AUCHAN Roquette;125;12,56€ / kg;1,57;non
Fruits, légumes;Prêt à consommer;AUCHAN Mâche;125;10,00€ / kg;1,25;non
Fruits, légumes;Prêt à consommer;AUCHAN Laitue iceberg;300;3,67€ / kg;1,10;non
Fruits, légumes;Prêt à consommer;AUCHAN BIO Mélange de jeunes pousses;100;20,20€ / kg;2,02;non
Fruits, légumes;Prêt à consommer;AUCHAN Cœur de laitue;200;7,00€ / kg;1,40;non
Fruits, légumes;Prêt à consommer;AUCHAN Cœur de laitue;320;5,18€ / kg;1,99;non
Fruits, légumes;Prêt à consommer;FLORETTE Salade mâche maxi sachet;200;11,70€ / kg;2,34;non
Fruits, légumes;Prêt à consommer;FLORETTE Cœur de laitue;200;9,25€ / kg;1,85;non
Fruits, légumes;Prêt à consommer;FLORETTE Laitue iceberg;300;6,43€ / kg;1,93;non
Fruits, légumes;Prêt à consommer;FLORETTE Jeunes pousses douces de laitue verte et laitue rouge format familial;175;13,71€ / kg;2,40;non
Fruits, légumes;Prêt à consommer;AUCHAN BIO Bouquets de mâche;100;20,20€ / kg;2,02;non
Fruits, légumes;Prêt à consommer;AUCHAN Auchan Jeunes pousses d'épinards 125g;125;13,52€ / kg;1,69;non
Fruits, légumes;Prêt à consommer;Mâche barquette;150;8,60€ / kg;1,29;non
Fruits, légumes;Prêt à consommer;BONDUELLE Feuille de chêne maxi format;175;11,94€ / kg;2,09;non
Fruits, légumes;Prêt à consommer;Coriandre déjà lavée;11;155,45€ / kg;1,71;non
Fruits, légumes;Prêt à consommer;CUEILLETTE & CUISINE Ciboulette déjà lavée;11;155,45€ / kg;1,71;non
Fruits, légumes;Prêt à consommer;CUEILLETTE & CUISINE Menthe déjà lavée;30;72,33€ / kg;2,17;non
Fruits, légumes;Prêt à consommer;FERME D'ANCHIN Suprême d'asperge;;;4,09;non
Fruits, légumes;Prêt à consommer;CREALINE Velouté de 7 légumes du potager;;;2,94;non
Fruits, légumes;Prêt à consommer;FERME D'ANCHIN Suprême de tomate;;;4,09;non
Fruits, légumes;Prêt à consommer;AUCHAN Baby carottes;200;7,45€ / kg;1,49;non
Fruits, légumes;Prêt à consommer;FLORETTE Carottes rapées;250;6,08€ / kg;1,52;non
Fruits, légumes;Prêt à consommer;CREALINE Écrasé de pommes de terre aux 2 carottes;2x200;6,23€ / kg;2,49;3 achetés = 2 payés
Fruits, légumes;Prêt à consommer;CREALINE Purée de pommes de terre fraîche;2x200;6,23€ / kg;2,49;3 achetés = 2 payés
Fruits, légumes;Prêt à consommer;CREALINE Purée de courgette fraîche;2x200;6,23€ / kg;2,49;3 achetés = 2 payés
Fruits, légumes;Prêt à consommer;CREALINE Écrasé de pommes de terre au beurre et sel de guérande;2x200;6,23€ / kg;2,49;3 achetés = 2 payés
Fruits, légumes;Prêt à consommer;LUNOR Pommes de terre entières cuites;2x500;2,73€ / kg;2,73;non
Fruits, légumes;Prêt à consommer;LES CRUDETTES Baby carottes;200;8,80€ / kg;1,76;non
Fruits, légumes;Prêt à consommer;FLORETTE Radis long;200;11,30€ / kg;2,26;non
Fruits, légumes;Prêt à consommer;TROPIC APERO Olives cocktail;150;6,67€ / kg;1,00;non
