categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits et légumes;Légumes; Brocoli - Cat. 2 - Biologique;500g ;6,48€/KG;2,59€;non
Fruits et légumes;Légumes;CASINO BIO Concombre - Cat. 2 - Biologique;La pièce;1,99€;1,99€;non
Fruits et légumes;Légumes;CASINO BIO Courgettes - Cat. 2 - Biologique;1kg ;6,49€/KG;6,49€;non
Fruits et légumes;Légumes;CASINO BIO Ail - Cat. 2 - Biologique;250g ;19,96€/KG;4,99€;non
Fruits et légumes;Légumes;CASINO BIO Echalotes traditionnelles longue - Cat. 2 - Biologique;250g ;10,36€/KG;2,59€;non
Fruits et légumes;Légumes; Maïs - Cat. 2 - Biologique;400g ;8,73€/KG;3,49€;non
Fruits et légumes;Légumes;CASINO BIO Oignons jaunes - Cat.2 - Biologique;500g ;4,38€/KG;2,19€;non
Fruits et légumes;Légumes;FERME DE LA MOTTE Oignons Rouges - Cat. 2 - Biologique;500g ;5,98€/KG;2,99€;non
Fruits et légumes;Légumes;CASINO BIO Blanc de poireau - Cat. 2 - Biologique;400g ;8,73€/KG;3,49€;non
Fruits et légumes;Légumes;CASINO BIO Poivrons tricolores - Cat.2 - Biologique;x3 ;7,98€/KG;3,99€;non
Fruits et légumes;Légumes;CASINO BIO Pomme de terre de consommation - Variété à chair ferme - Cat. 2 - Cal. 35/55 – Biologique - Non traité;1,5kg ;2,66€/KG;3,99€;non
Fruits et légumes;Légumes; Pommes de terre grenaille - Cat. 2 – Biologique - Non traité;1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Légumes; Tomate allongée - Cat. 2 - Biologique;500g;3,29€;3,29€;non
Fruits et légumes;Légumes; Tomate cerise grappe - Cat.2 - Biologique;250g ;10,36€/KG;2,59€;non
Fruits et légumes;Légumes;CASINO BIO Tomates - Variété ronde en grappe - Cat. 2 - Biologique;600g ;6,65€/KG;3,99€;non
Fruits et légumes;Légumes; Gingembre - Cat. 1;De 200g à 300g ;6,50€/KG;1,95€;non
Fruits et légumes;Légumes; Ail blanc - Cat. 1;De 400g à 500g ;10€/KG;5€;non
Fruits et légumes;Légumes; Ail blanc 3 têtes - Cat. 1;La pièce ;14,95€/KG;2,99€;non
Fruits et légumes;Légumes; Panais - Légume ancien - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Rutabaga - Légume ancien - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Topinambour - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Oignons de Roscoff - Cat. 1;500g ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons Saucier - Cat. 1;500g ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes; Blanc de poireaux - Cat. 1;500g ;5,98€/KG;2,99€;non
Fruits et légumes;Légumes; Carotte - Cat. 1;1,5kg ;1,06€/KG;1,59€;non
Fruits et légumes;Légumes; Carotte - Sans résidu de pesticides - Cat. 2;750g ;2,12€/KG;1,59€;non
Fruits et légumes;Légumes; Carottes - Cat. 1;De 800g à 1kg ;1,09€/KG;1,09€;non
Fruits et légumes;Légumes;PLANETE VEGETAL Carottes à croquer - Cat. 1;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes; Carottes sable - Cat. 1;De 800g à 1kg ;1,49€/KG;1,49€;non
Fruits et légumes;Légumes; Carottes fane - Cat. 2;La pièce;1,99€;1,99€;non
Fruits et légumes;Légumes; Champignon Pleurote - Cat. 1;200g ;17,45€/KG;3,49€;non
Fruits et légumes;Légumes; Champignon de Paris - Sans résidu de pesticides - Cat. 1;500g ;6,98€/KG;3,49€;non
Fruits et légumes;Légumes; Champignons blancs - Cat. 1;250g ;3,96€/KG;0,99€;non
Fruits et légumes;Légumes; Champignons blancs émincés - Cat 1;200g ;11,45€/KG;2,29€;non
Fruits et légumes;Légumes; Champignons blancs géants - Cat. 1;De 800g à 1kg ;4,99€/KG;4,99€;non
Fruits et légumes;Légumes;LOU Champignons Brun - Cat. 1;250g ;7,96€/KG;1,99€;non
Fruits et légumes;Légumes; Chou blanc - Cat. 1;La pièce;2,29€;2,29€;non
Fruits et légumes;Légumes; Chou blanc - Choudou - Cat. 1;x1;3,49€;3,49€;non
Fruits et légumes;Légumes; Chou rouge - Cat. 1;La pièce;2,29€;2,29€;non
Fruits et légumes;Légumes; Chou vert frisé - Cat. 1;La pièce;2,29€;2,29€;non
Fruits et légumes;Légumes; Brocoli - Cat. 1;500g ;3,58€/KG;1,79€;non
Fruits et légumes;Légumes; Brocoli - Cat. 1;De 800g à 1kg ;3,79€/KG;3,79€;non
Fruits et légumes;Légumes; Chou-Fleur gros - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes; Haricots coco plat - Cat. 2;De 400g à 500g ;5€/KG;2,50€;non
Fruits et légumes;Légumes;DOREOC Pomme de terre de consommation - Variété spéciale frites - Filet  - Cat. 2 - Cal. 50/70 - Traité contre la germination;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. +45 - Traité contre la germination;De 800g à 1kg ;1,79€/KG;1,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété à chair ferme - Cat. 1 - Cal. 35/45 - sachet micro-ondable - Traité contre la germination;750g ;1,32€/KG;0,99€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété à chair ferme - Sans résidu de pesticides - Cat. 1 - Cal. 35/55;1,5kg ;2,33€/KG;3,49€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété Amandine - Cat. 1 - Cal. 35/55 - Traité contre la germination;2kg ;1,10€/KG;2,19€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété cuisson au Four - Filet - Cat. 1 - Cal. 50/70 - Traité contre la germination;2,5kg ;1,52€/KG;3,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation - Variété cuisson vapeur - Filet - Cat. 1 - Cal. 35/55 - Traité contre la germination;2,5kg ;1,60€/KG;3,99€;non
Fruits et légumes;Légumes; Pommes de terre de consommation - Variété Filet - Cat. 1 - Cal. +40 - Traité contre la germination ;2,5kg ;1,08€/KG;2,69€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation à chair ferme - Variété Amandine - Cat. 1 - Cal. 28/42 sachet micro-ondable - Traité contre la germination;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes; Pommes de terre de consommation à chair ferme - Variété Ratte - Cat. 1 - Cal. 10/30 - Sachet micro-ondable - Traité contre la germination ;750g ;3,72€/KG;2,79€;non
Fruits et légumes;Légumes;DOREOC Pommes de terre de consommation rouge - Variété cuisson Vapeur - Filet - Cat. 1 - Cal. 35/55 - Traité contre la germination;2,5kg ;1,60€/KG;3,99€;non
Fruits et légumes;Légumes; Echalotes traditionnelles longues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;VAJOU Echalotes traditionnelles longues - Sans résidu de pesticides - Cat. 1;250g ;9,96€/KG;2,49€;non
Fruits et légumes;Légumes; Citrons confits façon Beldi;200g ;18,45€/KG;3,69€;non
Fruits et légumes;Légumes;PRIMEALE Epinard teen sachet - Cat. 1;400g ;5€/KG;2€;non
Fruits et légumes;Légumes; Fenouil - Cat. 1;De 800g à 1kg ;4,49€/KG;4,49€;non
Fruits et légumes;Légumes; Navets blancs - Cat. 1;De 800g à 1kg ;2,59€/KG;2,59€;non
Fruits et légumes;Légumes; Navet boule d'or - Cat. 1;De 800g à 1kg ;3,99€/KG;3,99€;non
Fruits et légumes;Légumes; Navet plat primeur - Cat. 1;De 400g à 500g ;2,60€/KG;1,30€;non
Fruits et légumes;Légumes; Pommes de terre primeur - Variété Noirmoutier - Cat.1 - Cal 35/55;750g ;8,65€/KG;6,49€;non
Fruits et légumes;Légumes; Oignons doux - Cat. 1;500g ;5,98€/KG;2,99€;non
Fruits et légumes;Légumes; Oignon jaune - 4 têtes - Sans résidu de pesticides - Cat.1;x4 ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons jaunes - Cat. 1;1kg ;1,59€/KG;1,59€;non
Fruits et légumes;Légumes; Oignons jaunes - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes;FERME DE FONTENAY Oignons jaunes - Sans résidu de pesticides - Cat. 1;800g ;3,61€/KG;2,89€;non
Fruits et légumes;Légumes; Oignon rouge - Sans résidu de pesticides - Cat.1;x3 ;8,26€/KG;2,89€;non
Fruits et légumes;Légumes; Oignons rouges - Cat. 1;De 800g à 1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Légumes; Oignons blancs - Botte - Cat.1;La pièce;1,99€;1,99€;non
Fruits et légumes;Légumes; Piment vert - Cat. 1;De 200g à 300g ;4€/KG;1,20€;non
Fruits et légumes;Légumes; Poireaux - Cat. 1;De 800g à 1kg ;1,29€/KG;1,29€;non
Fruits et légumes;Légumes; Poireaux coupés - Cat. 1;De 800g à 1kg ;4,49€/KG;4,49€;non
Fruits et légumes;Légumes; Poivron jaune - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Poivron tricolore - Cat. 1;500g ;5,58€/KG;2,79€;non
Fruits et légumes;Légumes; Poivron rouge - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Poivron Vert - Cat. 1;De 800g à 1kg ;4,79€/KG;4,79€;non
Fruits et légumes;Légumes; Patates douces - Cat. 1;De 800g à 1kg ;2,49€/KG;2,49€;non
Fruits et légumes;Légumes; Haricot vert ébouté - Cat. 2;500g ;10,98€/KG;5,49€;non
Fruits et légumes;Légumes; Haricots verts très fins - Cat. 1;De 400g à 500g ;5€/KG;2,50€;non
Fruits et légumes;Légumes; Artichaut blanc - Variété cardinal - Cat. 1;La pièce;2,49€;2,49€;non
Fruits et légumes;Légumes; Asperges violettes - Cat. 1;500g ;13,98€/KG;6,99€;non
Fruits et légumes;Légumes; Avocat Hass - Pré-mûris - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes; Avocats - Murs à Point - Cat. 1;x2;3,99€;3,99€;non
Fruits et légumes;Légumes; Betterave cuite - Cat.1 - Sans résidu de pesticides;500g ;1,98€/KG;0,99€;non
Fruits et légumes;Légumes;KULTIVE Betterave cuite - Sans résidu de pesticides - Cat. 2;500g ;2,78€/KG;1,39€;non
Fruits et légumes;Légumes; Betteraves cuites - Cat.1;225g ;6,18€/KG;1,39€;non
Fruits et légumes;Légumes; Cèleri rave - Cat. 1;La pièce;2,39€;2,39€;non
Fruits et légumes;Légumes; Cèleri vert en branche - Cat. 1;De 800g à 1kg ;2,99€/KG;2,99€;non
Fruits et légumes;Légumes; Concombre - Cat. 1;La pièce;1,69€;1,69€;non
Fruits et légumes;Légumes;CASINO Concombre - Sans résidu de pesticides - Cat. 1;La pièce;1,89€;1,89€;non
Fruits et légumes;Légumes; Concombre Noa - Cat. 1;La pièce;1,19€;1,19€;non
Fruits et légumes;Légumes; Radis botte - Cat. 1;La pièce;1,59€;1,59€;non
Fruits et légumes;Légumes;FLEURON D'ANJOU Radis rose équeuté- Cat. 1;200g ;5,95€/KG;1,19€;non
Fruits et légumes;Légumes; Salade cresson - Cat. 1;150g ;13,27€/KG;1,99€;non
Fruits et légumes;Légumes; Salade - Scarole - Cat. 1;La pièce;2,99€;2,99€;non
Fruits et légumes;Légumes; Endives - Cat. 1;500g ;3,38€/KG;1,69€;non
Fruits et légumes;Légumes; Endives - Cat. 1;De 800g à 1kg ;2,39€/KG;2,39€;non
Fruits et légumes;Légumes;PERLE DU NORD Endives de pleine terre - Cat. 1;La pièce;3,49€;3,49€;non
Fruits et légumes;Légumes; Endives jeunes pousses - Cat. 1;x6;2,99€;2,99€;non
Fruits et légumes;Légumes; Salade Carmine - Cat. 1;300g ;11,63€/KG;3,49€;non
Fruits et légumes;Légumes; Jeunes pousses d'épinard;100g ;9,90€/KG;0,99€;non
Fruits et légumes;Légumes;PRIMEALE Jeunes pousses roquette - Cat. 1;125g ;11,92€/KG;1,49€;non
Fruits et légumes;Légumes; Salade jeunes pousses mélange - Cat. 1;100g ;9,90€/KG;0,99€;non
Fruits et légumes;Légumes; Salade mâche - Cat. 1;125g ;7,92€/KG;0,99€;non
Fruits et légumes;Légumes; Salade - Variété Laitue - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Batavia - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade cœur de laitue - Cat. 1;La pièce;0,99€;0,99€;non
Fruits et légumes;Légumes; Salade Feuille de chêne blonde - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade feuille de chêne brune - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Salade Sucrine - Cat. 1;x3;0,99€;0,99€;non
Fruits et légumes;Légumes; Salade Sucrine - Cat. 1;x3;1,79€;1,79€;non
Fruits et légumes;Légumes; Tomate allongée - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomates allongées - Sans résidu de pesticides - Cat.1;600g ;8,32€/KG;4,99€;non
Fruits et légumes;Légumes; Tomate côtelée ananas - Cat. 2;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate Côtelée Aumonière - Cat. 2;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate ronde côtelée rose - Cat.2;De 800g à 1kg ;5,49€/KG;5,49€;non
Fruits et légumes;Légumes; Tomate saveur d'antan - Cat. 2;750g ;7,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate saveurs d'Antan - Cat. 2;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate cerise - Variété Grappe - Sans résidu de pesticides - Cat. 1;350g ;17,11€/KG;5,99€;non
Fruits et légumes;Légumes; Tomate cerise méli mélo - Cat. 1;1kg ;7,99€/KG;7,99€;non
Fruits et légumes;Légumes; Tomates cerises allongées - Sans résidu de pesticides - Cat. 1;250g ;13,96€/KG;3,49€;non
Fruits et légumes;Légumes;SAVEOL Tomates cerises méli mélo - Sans résidu de pesticides - Cat. 1;350g ;12,83€/KG;4,49€;non
Fruits et légumes;Légumes; Tomates cerises rondes - Sans résidu de pesticides - Cat. 1;250g ;13,96€/KG;3,49€;non
Fruits et légumes;Légumes; Tomates cerises rouges allongées - Cat. 1;De 800g à 1kg ;8,49€/KG;8,49€;non
Fruits et légumes;Légumes; Tomates cocktail grappe - Cat. 1;De 800g à 1kg ;7,99€/KG;7,99€;non
Fruits et légumes;Légumes; Tomate grappe - Sans résidu de pesticides - Cat. 1;750g ;6,65€/KG;4,99€;non
Fruits et légumes;Légumes; Tomates rondes - Cat. 1;De 800g à 1kg ;5,49€/KG;5,49€;non
Fruits et légumes;Légumes; Tomates rondes charnues - Cat. 1;De 800g à 1kg ;5,99€/KG;5,99€;non
Fruits et légumes;Légumes;LUNOR Légumes vapeur - Betteraves en cubes;500g ;2,90€/KG;1,45€;non
Fruits et légumes;Légumes;LUNOR Pom prête - Pommes de terre sous vide;1kg ;2,39€/KG;2,39€;non
Fruits et légumes;Légumes;FLORETTE Crudités mélangées;250g ;6,76€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Idées fraîches - Carottes nantaises - Biologique;160g ;12,19€/KG;1,95€;non
Fruits et légumes;Légumes;CASINO Mélange de crudités;250g ;6,20€/KG;1,55€;non
Fruits et légumes;Légumes;FLORETTE Baby carotte et radis;200g ;11,45€/KG;2,29€;non
Fruits et légumes;Légumes;FLORETTE Baby carottes - Prêtes à croquer;450g ;7,11€/KG;3,20€;non
Fruits et légumes;Légumes;FLORETTE Chou fleur à croquer;180g ;10,50€/KG;1,89€;non
Fruits et légumes;Légumes;BONDUELLE Salade Iceberg - Biologique;175g ;12,51€/KG;2,19€;non
Fruits et légumes;Légumes;CROC' FRAIS Olives dénoyautées de Grèce - Aux zestes de citron & persil;200g ;13,45€/KG;2,69€;non
Fruits et légumes;Légumes;CROC' FRAIS Olives dénoyautées méditerranéenne - Poivrons, ail & herbes;200g ;13,45€/KG;2,69€;non
Fruits et légumes;Légumes;CASINO Batavia;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Batavia - Biologique;125g ;15,12€/KG;1,89€;non
Fruits et légumes;Légumes;LES CRUDETTES Cœur de Frisée;200g ;10,95€/KG;2,19€;non
Fruits et légumes;Légumes;CASINO Coeur de laitue;70g ;12,71€/KG;0,89€;non
Fruits et légumes;Légumes;CASINO Coeur de laitue;200g ;7,25€/KG;1,45€;non
Fruits et légumes;Légumes;CASINO Coeur de laitue;320g ;6,22€/KG;1,99€;non
Fruits et légumes;Légumes;FLORETTE Cœur de laitue;430g ;7,33€/KG;3,15€;non
Fruits et légumes;Légumes;LES CRUDETTES Cœur de Scarole;150g ;9,67€/KG;1,45€;non
Fruits et légumes;Légumes;BONDUELLE Feuille de chêne - Biologique;100g ;20,50€/KG;2,05€;non
Fruits et légumes;Légumes;CASINO Feuille de chêne blonde;125g ;10,80€/KG;1,35€;non
Fruits et légumes;Légumes;CASINO Frisée 100% cœur;200g ;8,45€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Laitue Iceberg;175g ;7,71€/KG;1,35€;non
Fruits et légumes;Légumes;CASINO Laitue Iceberg craquante;300g ;3,97€/KG;1,19€;non
Fruits et légumes;Légumes;CASINO Laitue Iceberg craquante;450g ;3,76€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Maxi laitue iceberg;450g ;5,09€/KG;2,29€;non
Fruits et légumes;Légumes;FLORETTE Salade cœur de laitue;200g ;9,25€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Salade frisée - Agrilogique - Sans résidu de pesticides;125g ;18,32€/KG;2,29€;non
Fruits et légumes;Légumes;FLORETTE Duo mache et pousse epinard;100g ;18,50€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Duo Mâche Roquette;175g ;13,14€/KG;2,30€;non
Fruits et légumes;Légumes;BONDUELLE Feuille de mâche et laitue rouge;100g ;18,90€/KG;1,89€;non
Fruits et légumes;Légumes;BONDUELLE  VAPEUR Jeunes pousses;145g ;14,41€/KG;2,09€;non
Fruits et légumes;Légumes;FLORETTE Jeunes pousses;175g ;14€/KG;2,45€;non
Fruits et légumes;Légumes;CASINO Jeunes pousses corsées;125g ;12,72€/KG;1,59€;non
Fruits et légumes;Légumes;CASINO Mâche;125g ;11,12€/KG;1,39€;non
Fruits et légumes;Légumes;BONDUELLE Mâche - Biologique;80g ;26,25€/KG;2,10€;non
Fruits et légumes;Légumes;FLORETTE Mâche - Biologique;100g ;25,90€/KG;2,59€;non
Fruits et légumes;Légumes;BONDUELLE Mâche - Sans résidu de pesticide;100g ;17,90€/KG;1,79€;non
Fruits et légumes;Légumes;CASINO Mâche et Roquette;125g ;12,72€/KG;1,59€;non
Fruits et légumes;Légumes;BONDUELLE Mâche roquette;100g ;16,90€/KG;1,69€;non
Fruits et légumes;Légumes;CASINO Maxi mâche;200g ;9,75€/KG;1,95€;non
Fruits et légumes;Légumes;FLORETTE Maxi mâche;200g ;11,95€/KG;2,39€;non
Fruits et légumes;Légumes;FLORETTE Maxi mâche;270g ;10,70€/KG;2,89€;non
Fruits et légumes;Légumes;BONDUELLE Mesclun;145g ;14,48€/KG;2,10€;non
Fruits et légumes;Légumes;FLORETTE Petites feuilles de chêne vertes;150g ;11,93€/KG;1,79€;non
Fruits et légumes;Légumes;CASINO Roquette;100g ;13,50€/KG;1,35€;non
Fruits et légumes;Légumes;BONDUELLE Roquette;145g ;14,83€/KG;2,15€;non
Fruits et légumes;Légumes;BONDUELLE Salade de nos producteurs - Jeunes pousses;125g ;14,80€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Salade Mâche;125g ;14,80€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Trio Mâche Roquette Betterave;175g ;14€/KG;2,45€;non
Fruits et légumes;Légumes;BONDUELLE 4 saveurs gourmandes;280g ;10,18€/KG;2,85€;non
Fruits et légumes;Légumes;BONDUELLE Mâche et Roquette - Biologique;100g ;24,90€/KG;2,49€;non
Fruits et légumes;Légumes;FLORETTE Mache roquette betterave;100g;1,69€;1,69€;non
Fruits et légumes;Légumes;FLORETTE Mélange croquant;350g ;6,83€/KG;2,39€;non
Fruits et légumes;Légumes;FLORETTE Mélange de saison;180g ;10,28€/KG;1,85€;non
Fruits et légumes;Légumes;FLORETTE Mélange de saison;320g ;8,09€/KG;2,59€;non
Fruits et légumes;Légumes;FLORETTE Mélange douceur;200g ;10,50€/KG;2,10€;non
Fruits et légumes;Légumes;LES CRUDETTES Mélange gourmand;200g ;9,95€/KG;1,99€;non
Fruits et légumes;Légumes;LES CRUDETTES Mélange Gourmand;320g ;8,41€/KG;2,69€;non
Fruits et légumes;Légumes;CASINO Mélange Tendre;150g ;12,33€/KG;1,85€;non
Fruits et légumes;Légumes;CROC' FRAIS Olives à l'orientale - Piment, ail & persil;200g ;13,45€/KG;2,69€;non
Fruits et légumes;Légumes;CROC' FRAIS Olives dénoyautées à l'oriental;500g ;7,98€/KG;3,99€;non
Fruits et légumes;Légumes;CROC' FRAIS Olives entières cassée à l'ail;550g ;7,25€/KG;3,99€;non
Fruits et légumes;Légumes;BONDUELLE Salade Iceberg - Sans résidu de pesticides;250g ;8,76€/KG;2,19€;non
Fruits et légumes;Légumes;TOUS LES JOURS Salade mélangé;300g ;3,97€/KG;1,19€;non
Fruits et légumes;Légumes;CASINO Salades aux 4 saveurs;200g ;7,75€/KG;1,55€;non
Fruits et légumes;Légumes;CASINO Salades aux 4 saveurs;320g ;7,16€/KG;2,29€;non
Fruits et légumes;Légumes;BONDUELLE Laitue;140g ;11,79€/KG;1,65€;non
Fruits et légumes;Légumes;CASINO BIO Mache - Biologique;125g ;20,72€/KG;2,59€;non
Fruits et légumes;Légumes;CASINO BIO Carotte - Cat. 2 - Biologique;1kg ;2,29€/KG;2,29€;non
Fruits et légumes;Légumes;CASINO BIO Radis rond - Cat. 2 - Biologique;250g ;7,16€/KG;1,79€;non
Fruits et légumes;Légumes;FLORETTE Ciboulette;11g ;153,64€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Coriande en sachet;11g ;153,64€/KG;1,69€;non
Fruits et légumes;Légumes;FLORETTE Menthe;11g ;153,64€/KG;1,69€;non
Fruits et légumes;Légumes;LA CONQUETE DES SAVEURS Mélange épice pour poulet;75g ;26,53€/KG;1,99€;non
Fruits et légumes;Légumes;LA CONQUETE DES SAVEURS Sésame doré;100g ;24,90€/KG;2,49€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Coriandre fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Basilic frais - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes; Ciboulette fraîche en pot - Sans résidu de pesticides - Cat. 1;La pièce;3€;3€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Menthe fraîche - Cat. 1;15g ;66€/KG;0,99€;non
Fruits et légumes;Légumes; Menthe fraîche en pot - Sans résidu de pesticides - Cat. 1;La pièce;3€;3€;non
Fruits et légumes;Légumes; Persil frisé - Botte - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes; Persil plat - Botte - Cat. 1;La pièce;1,49€;1,49€;non
Fruits et légumes;Légumes;LES HERBES DU PERUSSIER Persil plat frais;15g ;66€/KG;0,99€;non
Fruits et légumes;Fruits;CASINO BIO Citron - Cat. 2  - Biologique;500g ;3,58€/KG;1,79€;non
Fruits et légumes;Fruits;CASINO BIO Pommes - Variété Juliet - Cat. 2 - Biologique;x4;3,19€;3,19€;non
Fruits et légumes;Fruits; Ananas Extra Sweet - Cat. 1;La pièce;0,99€;0,99€;oui
Fruits et légumes;Fruits; Mangue - Cat. 1;La pièce;1,49€;1,49€;oui
Fruits et légumes;Fruits; Myrtilles - Cat. 1;1kg ;14,99€/KG;14,99€;oui
Fruits et légumes;Fruits; Pommes - Variété Gala - Cat. 1;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Fruits; Pommes - Variété Golden - Cat. 1;2kg ;1,40€/KG;2,79€;non
Fruits et légumes;Fruits;CASINO BIO Banane Max Havelaar - Cat. 2 - Biologique;x5 ;3,27€/KG;2,29€;non
Fruits et légumes;Fruits; Fraises rondes - Cat. 2 - Biologique;250g ;9,96€/KG;2,49€;non
Fruits et légumes;Fruits; Kiwi - Cat. 2 - Biologique;x6;4,79€;4,79€;non
Fruits et légumes;Fruits;CASINO BIO Orange - Cat. 2 - Biologique;1kg ;2,79€/KG;2,79€;non
Fruits et légumes;Fruits;CASINO BIO Orange à jus - Cat. 2 - Biologique;1,5kg ;2,66€/KG;3,99€;non
